# n, errors
5,0.0386825544181
10,0.00527567565519
15,0.00174144472403
20,0.000812567932917
25,0.000454234526115
30,0.00028372245523
35,0.000191054508925
40,0.000135839807186
45,0.000100640210017
50,7.70063737948e-05
