#,x,Numerical sol,Exact sol
0.0,1.0,1.0
0.02564102564102564,0.99998736535276933,0.99998672977955505
0.05128205128205128,0.99997101463282378,0.99996958090210109
0.076923076923076927,0.99994985487760024,0.99994741970295942
0.10256410256410256,0.99992247166495785,0.99991878116678046
0.12820512820512819,0.99988703456624406,0.99988177207944595
0.15384615384615385,0.99984117479143808,0.99983394587293939
0.17948717948717949,0.99978182684757166,0.99977214088952748
0.20512820512820512,0.99970502362609748,0.99969227137334449
0.23076923076923075,0.99960563122183665,0.99958905737241499
0.25641025641025639,0.99947700575749898,0.99945567569568816
0.28205128205128205,0.9993105492742389,0.99928330885081973
0.30769230769230771,0.99909513500178437,0.999060562144233
0.33333333333333331,0.99881636359037296,0.9987727104095615
0.35897435897435898,0.99845560058736971,0.99840072456778151
0.38461538461538458,0.99798873081877737,0.99792001366762784
0.41025641025641024,0.99738454641236352,0.99729879924607667
0.4358974358974359,0.99660266070994563,0.99649601454238101
0.46153846153846151,0.99559080862446381,0.99545858968852996
0.48717948717948717,0.99428135298442843,0.99411794340761184
0.51282051282051277,0.99258676333261786,0.99238544929599692
0.53846153846153844,0.99039376495968667,0.99014657697784547
0.5641025641025641,0.98755576706530501,0.98725332081992856
0.58974358974358976,0.98388306390786995,0.98351441569011921
0.61538461538461542,0.9791301539394246,0.97868269295051269
0.64102564102564097,0.97297932927437769,0.97243874082498172
0.66666666666666663,0.96501943853137595,0.96436978897343206
0.69230769230769229,0.95471840345219716,0.95394242139058261
0.71794871794871795,0.94138765217325993,0.940467313754765
0.74358974358974361,0.92413609169463529,0.92305366411077217
0.76923076923076916,0.90181054283994455,0.90055030442571016
0.79487179487179482,0.87291865608681518,0.87146960006630136
0.82051282051282048,0.83552915558276541,0.83388910640336111
0.84615384615384615,0.78714274316576016,0.78532448133459609
0.87179487179487181,0.72452503297904736,0.72256525232543733
0.89743589743589736,0.6434903492080073,0.64146258098293196
0.92307692307692302,0.53862193491607313,0.5366549948678988
0.94871794871794868,0.40290986936180534,0.40121395543689575
0.97435897435897434,0.22728249040922352,0.22618583159463168
1.0,0.0,0.0
