iter,converge
255,0.36305107483226234
256,0.36187248169190173
257,0.36069774880157868
258,0.35952686253324989
259,0.35835980933515088
260,0.3571965757306142
261,0.35603714831692651
262,0.35488151376421612
263,0.3537296588143708
264,0.3525815702799715
265,0.35143723504327617
266,0.35029664005520356
267,0.34915977233436218
268,0.34802661896609877
269,0.3468971671015661
270,0.3457714039568191
271,0.34464931681193722
272,0.34353089301015927
273,0.34241611995704763
274,0.34130498511967133
275,0.34019747602581174
276,0.33909358026318209
277,0.33799328547867002
278,0.3368965793776012
279,0.33580344972302362
280,0.33471388433499238
281,0.333627871089894
282,0.33254539791977422
283,0.3314664528116848
284,0.33039102380704749
285,0.32931909900103157
286,0.32825066654195273
287,0.32718571463066654
288,0.32612423152000458
289,0.32506620551420484
290,0.32401162496835723
291,0.32296047828787117
292,0.32191275392794377
293,0.32086844039305135
294,0.31982752623644251
295,0.31879000005965241
296,0.31775585051201971
297,0.3167250662902204
298,0.31569763613781232
299,0.31467354884478155
300,0.31365279324710826
301,0.3126353582263447
302,0.31162123270918546
303,0.3106104056670651
304,0.30960286611576132
305,0.3085986031149926
306,0.30759760576804884
307,0.30659986322140276
308,0.30560536466435345
309,0.30461409932865929
310,0.30362605648819541
311,0.30264122545859878
312,0.30165959559694117
313,0.3006811563013862
314,0.29970589701087952
315,0.29873380720482562
316,0.29776487640277366
317,0.29679909416411909
318,0.29583645008779968
319,0.29487693381200819
320,0.29392053501390242
321,0.29296724340932356
322,0.29201704875252149
323,0.29106994083588572
324,0.29012590948967409
325,0.28918494458175698
326,0.28824703601736174
327,0.28731217373881657
328,0.28638034772531368
329,0.28545154799265249
330,0.28452576459301593
331,0.28360298761473152
332,0.28268320718203638
333,0.28176641345486297
334,0.28085259662860484
335,0.27994174693391194
336,0.27903385463646518
337,0.27812891003677237
338,0.27722690346995876
339,0.27632782530556349
340,0.27543166594734003
341,0.27453841583305638
342,0.27364806543430847
343,0.2727606052563169
344,0.27187602583775139
345,0.27099431775053712
346,0.27011547159967197
347,0.2692394780230602
348,0.26836632769131435
349,0.2674960113076007
350,0.26662851960745299
351,0.26576384335861286
352,0.26490197336085697
353,0.26404290044583584
354,0.26318661547690958
355,0.26233310934899096
356,0.26148237298838128
357,0.2606343973526199
358,0.25978917343033203
359,0.25894669224107197
360,0.2581069448351756
361,0.2572699222936114
362,0.25643561572784057
363,0.25560401627966062
364,0.25477511512107959
365,0.2539489034541566
366,0.25312537251088169
367,0.25230451355302352
368,0.25148631787200204
369,0.25067077678875394
370,0.24985788165359124
371,0.24904762384608808
372,0.24823999477493186
373,0.24743498587780688
374,0.24663258862126097
375,0.24583279450058879
376,0.24503559503969694
377,0.2442409817909878
378,0.24344894633523892
379,0.24265948028147849
380,0.24187257526686484
381,0.24108822295657886
382,0.24030641504369527
383,0.23952714324907307
384,0.2387503993212379
385,0.23797617503627161
386,0.23720446219770211
387,0.23643525263638249
388,0.23566853821039166
389,0.23490431080491786
390,0.23414256233215255
391,0.23338328473118222
392,0.23262646996788305
393,0.23187211003481362
394,0.23112019695111632
395,0.23037072276240211
396,0.22962367954065213
397,0.22887905938412387
398,0.22813685441723935
399,0.22739705679048769
400,0.22665965868032648
401,0.22592465228908176
402,0.22519202984484971
403,0.22446178360139762
404,0.22373390583807268
405,0.22300838885969793
406,0.2222852249964839
407,0.22156440660392532
408,0.22084592606271738
409,0.22012977577865786
410,0.21941594818254884
411,0.21870443573011447
412,0.21799523090189815
413,0.21728832620318295
414,0.21658371416389507
415,0.21588138733851317
416,0.2151813383059851
417,0.21448355966963059
418,0.21378804405705892
419,0.21309478412008134
420,0.212403772534623
421,0.21171500200063792
422,0.21102846524201765
423,0.21034415500651074
424,0.20966206406564325
425,0.20898218521462078
426,0.20830451127225344
427,0.20762903508087149
428,0.2069557495062419
429,0.2062846474374859
430,0.2056157217869935
431,0.20494896549034908
432,0.20428437150624079
433,0.20362193281639213
434,0.20296164242546463
435,0.20230349336099815
436,0.20164747867331451
437,0.20099359143544723
438,0.20034182474306073
439,0.1996921717143687
440,0.19904462549006346
441,0.19839917923323344
442,0.19775582612928752
443,0.19711455938587452
444,0.19647537223281766
445,0.19583825792202028
446,0.19520320972741118
447,0.19457022094485718
448,0.19393928489208623
449,0.19331039490861984
450,0.19268354435569696
451,0.19205872661619466
452,0.19143593509456838
453,0.19081516321676062
454,0.19019640443014099
455,0.18957965220343076
456,0.18896490002662564
457,0.18835214141093129
458,0.18774136988868728
459,0.18713257901329899
460,0.18652576235916238
461,0.18592091352159479
462,0.18531802611676926
463,0.18471709378163575
464,0.18411811017386137
465,0.18352106897175144
466,0.18292596387418653
467,0.18233278860055732
468,0.18174153689067965
469,0.18115220250474642
470,0.18056477922324568
471,0.17997926084689761
472,0.17939564119659263
473,0.17881391411331299
474,0.17823407345806855
475,0.17765611311184223
476,0.17708002697550829
477,0.17650580896977239
478,0.17593345303510807
479,0.17536295313168665
480,0.17479430323931569
481,0.1742274973573717
482,0.17366252950473393
483,0.1730993937197258
484,0.17253808406004315
485,0.17197859460269421
486,0.17142091944393395
487,0.17086505269920318
488,0.17031098850306431
489,0.16975872100913483
490,0.16920824439002632
491,0.16865955283728634
492,0.16811264056132913
493,0.16756750179137977
494,0.16702413077540268
495,0.16648252178005274
496,0.16594266909060154
497,0.16540456701088549
498,0.16486820986324063
499,0.16433359198844052
500,0.1638007077456384
501,0.16326955151230516
502,0.16274011768417024
503,0.16221240067515905
504,0.16168639491733983
505,0.16116209486085387
506,0.16063949497386415
507,0.16011858974250023
508,0.15959937367078234
509,0.15908184128057784
510,0.15856598711154221
511,0.15805180572105279
512,0.15753929168415787
513,0.15702843959351206
514,0.15651924405932668
515,0.15601169970930331
516,0.15550580118858712
517,0.15500154315969888
518,0.15449892030248805
519,0.15399792731406581
520,0.15349855890876068
521,0.15300080981804948
522,0.15250467479051402
523,0.15201014859177331
524,0.15151722600443487
525,0.15102590182803771
526,0.15053617087900112
527,0.15004802799056047
528,0.14956146801271908
529,0.1490764858121936
530,0.14859307627235144
531,0.14811123429317263
532,0.1476309547911776
533,0.14715223269938515
534,0.1466750629672538
535,0.14619944056062956
536,0.14572536046169043
537,0.1452528176688978
538,0.14478180719693853
539,0.14431232407667652
540,0.14384436335509396
541,0.14337792009524403
542,0.14291298937619981
543,0.14244956629299066
544,0.14198764595656954
545,0.14152722349374428
546,0.14106829404713112
547,0.14061085277510924
548,0.14015489485175947
549,0.13970041546682044
550,0.1392474098256363
551,0.13879587314910016
552,0.13834580067361638
553,0.13789718765103506
554,0.13745002934861045
555,0.1370043210489503
556,0.1365600580499641
557,0.13611723566481282
558,0.13567584922186407
559,0.13523589406463335
560,0.13479736555174554
561,0.13436025905687751
562,0.13392456996871607
563,0.13349029369089743
564,0.13305742564197595
565,0.13262596125536061
566,0.13219589597927431
567,0.13176722527670345
568,0.1313399446253522
569,0.13091404951758903
570,0.13048953546040443
571,0.1300663979753626
572,0.12964463259855349
573,0.12922423488054174
574,0.12880520038633109
575,0.12838752469529838
576,0.12797120340116852
577,0.12755623211195366
578,0.1271426064499071
579,0.12673032205148616
580,0.1263193745672975
581,0.12590975966205409
582,0.12550147301453007
583,0.12509451031751304
584,0.12468886727776217
585,0.12428453961595977
586,0.12388152306666464
587,0.12347981337827303
588,0.12307940631296613
589,0.12268029764667263
590,0.12228248316901824
591,0.12188595868328135
592,0.12149072000635786
593,0.1210967629687017
594,0.12070408341429752
595,0.12031267720060154
596,0.11992254019850425
597,0.11953366829229543
598,0.11914605737960232
599,0.11875970337136221
600,0.11837460219177522
601,0.11799074977825254
602,0.11760814208138408
603,0.11722677506489546
604,0.11684664470559623
605,0.1164677469933439
606,0.11609007793100898
607,0.11571363353441533
608,0.11533840983230828
609,0.11496440286631632
610,0.11459160869090222
611,0.11422002337332265
612,0.11384964299359404
613,0.11348046364443364
614,0.11311248143124193
615,0.11274569247204397
616,0.11238009289745346
617,0.11201567885063174
618,0.1116524464872479
619,0.11129039197544276
620,0.11092951149577497
621,0.11056980124119493
622,0.11021125741699718
623,0.10985387624078261
624,0.10949765394241831
625,0.10914258676399673
626,0.10878867095979552
627,0.10843590279624293
628,0.1080842785518711
629,0.10773379451728102
630,0.10738444699510405
631,0.10703623229996198
632,0.10668914675842307
633,0.10634318670897544
634,0.10599834850197405
635,0.10565462849961532
636,0.10531202307588591
637,0.1049705286165344
638,0.10463014151903124
639,0.10429085819252477
640,0.10395267505781269
641,0.10361558854729797
642,0.10327959510495061
643,0.10294469118627436
644,0.10261087325826435
645,0.10227813779937515
646,0.10194648129948231
647,0.10161590025983785
648,0.10128639119304637
649,0.10095795062301746
650,0.10063057508493421
651,0.1003042611252192
652,0.099979005301482418
653,0.099654804182510021
654,0.099331654348207968
655,0.099009552389573388
656,0.098688494908660898
657,0.098368478518539554
658,0.098049499843265192
659,0.097731555517839339
660,0.097414642188174264
661,0.097098756511063811
662,0.096783895154135949
663,0.096470054795829499
664,0.096157232125352612
665,0.095845423842651142
666,0.09553462665837012
667,0.095224837293821141
668,0.094916052480951696
669,0.094608268962298014
670,0.09430148349097188
671,0.093995692830599109
672,0.093690893755318208
673,0.093387083049711966
674,0.093084257508797869
675,0.092782413937985544
676,0.092481549153042478
677,0.092181659980063474
678,0.091882743255434135
679,0.091584795825799578
680,0.091287814548030338
681,0.090991796289185703
682,0.090696737926491328
683,0.090402636347295201
684,0.090109488449037725
685,0.089817291139220878
686,0.089526041335381681
687,0.089235735965036242
688,0.088946371965679824
689,0.088657946284730477
690,0.088370455879510382
691,0.088083897717204679
692,0.087798268774829116
693,0.087513566039210955
694,0.08722978650694288
695,0.086946927184357356
696,0.086664985087496635
697,0.086383957242074344
698,0.086103840683453156
699,0.085824632456610969
700,0.085546329616101396
701,0.085268929226034962
702,0.084992428360041214
703,0.084716824101233226
704,0.084442113542196301
705,0.084168293784926407
706,0.083895361940835148
707,0.08362331513068097
708,0.083352150484577225
709,0.083081865141934122
710,0.082812456251437169
711,0.08254392097102238
712,0.082276256467838746
713,0.082009459918222199
714,0.081743528507665641
715,0.081478459430786937
716,0.08121424989130345
717,0.080950897101996058
718,0.080688398284691196
719,0.080426750670214528
720,0.080165951498380628
721,0.079905998017944541
722,0.079646887486590073
723,0.079388617170896181
724,0.079131184346296957
725,0.078874586297064633
726,0.078618820316283075
727,0.078363883705805631
728,0.078109773776239205
729,0.07785648784691207
730,0.077604023245843784
731,0.077352377309719625
732,0.077101547383860589
733,0.076851530822195174
734,0.076602324987233031
735,0.076353927250036896
736,0.076106334990191787
737,0.075859545595784353
738,0.075613556463367398
739,0.075368364997936657
740,0.075123968612905379
741,0.074880364730068774
742,0.074637550779589126
743,0.074395524199954932
744,0.074154282437966387
745,0.073913822948698818
746,0.073674143195487554
747,0.073435240649882633
748,0.073197112791640082
749,0.072959757108689252
750,0.07272317109709997
751,0.072487352261065036
752,0.072252298112871469
753,0.072018006172871338
754,0.071784473969456475
755,0.071551699039037145
756,0.071319678926006269
757,0.071088411182726782
758,0.070857893369491207
759,0.070628123054511702
760,0.070399097813877154
761,0.07017081523154195
762,0.069943272899293862
763,0.069716468416730182
764,0.069490399391231181
765,0.069265063437934579
766,0.069040458179714298
767,0.068816581247149386
768,0.068593430278505022
769,0.068371002919702828
770,0.068149296824299266
771,0.06792830965345821
772,0.067708039075930274
773,0.067488482768023106
774,0.06726963841357983
775,0.067051503703950133
776,0.066834076337983675
777,0.066617354021973649
778,0.066401334469668422
779,0.066186015402213236
780,0.065971394548156273
781,0.065757469643403288
782,0.065544238431208865
783,0.065331698662139726
784,0.065119848094056978
785,0.06490868449209683
786,0.064698205628637748
787,0.064488409283283352
788,0.064279293242838265
789,0.06407085530128305
790,0.063863093259751438
791,0.063656004926508705
792,0.063449588116927594
793,0.063243840653458269
794,0.063038760365622268
795,0.06283434508997332
796,0.062630592670079768
797,0.062427500956506406
798,0.062225067806785106
799,0.062023291085398204
800,0.061822168663748983
801,0.061621698420144005
802,0.061421878239771181
803,0.061222706014678378
804,0.061024179643742626
805,0.060826297032659578
806,0.060629056093912614
807,0.060432454746759123
808,0.060236490917195892
809,0.060041162537954509
810,0.059846467548463671
811,0.05965240389483166
812,0.059458969529837549
813,0.059266162412885647
814,0.059073980510008013
815,0.058882421793828292
816,0.058691484243541606
817,0.058501165844897514
818,0.058311464590179357
819,0.058122378478179665
820,0.057933905514180921
821,0.057746043709930604
822,0.057558791083630267
823,0.057372145659897858
824,0.057186105469764936
825,0.057000668550646484
826,0.056815832946319721
827,0.056631596706905041
828,0.056447957888846004
829,0.056264914554891979
830,0.056082464774069203
831,0.055900606621669867
832,0.055719338179223893
833,0.055538657534484837
834,0.055358562781400139
835,0.055179052020112737
836,0.055000123356909077
837,0.054821774904230187
838,0.054644004780626879
839,0.054466811110759975
840,0.054290192025366654
841,0.054114145661246914
842,0.053938670161242139
843,0.053763763674213164
844,0.053589424355029606
845,0.053415650364536445
846,0.053242439869555298
847,0.053069791042835365
848,0.052897702063062407
849,0.052726171114825353
850,0.052555196388602704
851,0.052384776080731284
852,0.052214908393409656
853,0.052045591534656301
854,0.051876823718304127
855,0.051708603163976193
856,0.051540928097075896
857,0.051373796748751775
858,0.051207207355890502
859,0.051041158161099644
860,0.050875647412684993
861,0.050710673364623295
862,0.050546234276571407
863,0.050382328413811531
864,0.050218954047259831
865,0.050056109453438968
866,0.049893792914457433
867,0.049732002718000171
868,0.049570737157293793
869,0.049409994531113083
870,0.04924977314373765
871,0.049090071304951924
872,0.048930887330020503
873,0.048772219539672819
874,0.048614066260076742
875,0.04845642582283291
876,0.04829929656495572
877,0.048142676828845474
878,0.04798656496227989
879,0.047830959318393325
880,0.047675858255663894
881,0.047521260137887558
882,0.047367163334173519
883,0.047213566218909812
884,0.047060467171763438
885,0.046907864577651524
886,0.0467557568267312
887,0.04660414231437731
888,0.046453019441171695
889,0.04630238661287682
890,0.046152242240428659
891,0.046002584739916773
892,0.045853412532565155
893,0.045704724044718412
894,0.045556517707818538
895,0.045408791958404512
896,0.045261545238075664
897,0.045114775993490626
898,0.044968482676341737
899,0.044822663743339389
900,0.044677317656206389
901,0.044532442881649439
902,0.044388037891347938
903,0.044244101161930956
904,0.044100631174975237
905,0.043957626416983156
906,0.043815085379353712
907,0.043673006558387899
908,0.043531388455259924
909,0.043390229576002075
910,0.04324952843149537
911,0.043109283537445989
912,0.042969493414372305
913,0.042830156587592455
914,0.042691271587211282
915,0.042552836948090894
916,0.04241485120984588
917,0.042277312916835466
918,0.042140220618129644
919,0.042003572867501331
920,0.041867368223426953
921,0.041731605249039704
922,0.04159628251214937
923,0.041461398585194993
924,0.041326952045254856
925,0.041192941474016302
926,0.041059365457767102
927,0.040926222587377305
928,0.04079351145829252
929,0.040661230670506247
930,0.040529378828554515
931,0.040397954541498027
932,0.040266956422910095
933,0.040136383090850228
934,0.040006233167879345
935,0.039876505281002658
936,0.039747198061687472
937,0.039618310145842245
938,0.039489840173793027
939,0.03936178679027829
940,0.039234148644427203
941,0.039106924389754834
942,0.038980112684136571
943,0.038853712189805212
944,0.03872772157333014
945,0.038602139505600173
946,0.038476964661822342
947,0.038352195721490574
948,0.038227831368387047
949,0.038103870290561934
950,0.03798031118031215
951,0.037857152734185308
952,0.037734393652950921
953,0.037612032641589604
954,0.037490068409284441
955,0.037368499669404309
956,0.037247325139489432
957,0.037126543541235443
958,0.037006153600488298
959,0.036886154047222439
960,0.036766543615530604
961,0.03664732104361388
962,0.036528485073762343
963,0.036410034452342172
964,0.036291967929789157
965,0.036174284260588829
966,0.036056982203264205
967,0.035940060520370014
968,0.035823517978461061
969,0.035707353348108796
970,0.035591565403856829
971,0.035476152924226838
972,0.035361114691710119
973,0.03524644949273454
974,0.035132156117664459
975,0.035018233360795126
976,0.034904680020318088
977,0.03479149489833764
978,0.034678676800830179
979,0.034566224537653997
980,0.034454136922512361
981,0.034342412772970739
982,0.034231050910418684
983,0.03412005016007294
984,0.034009409350957372
985,0.033899127315894818
986,0.03378920289148872
987,0.033679634918119455
988,0.033570422239928732
989,0.033461563704799295
990,0.033353058164356651
991,0.033244904473948303
992,0.033137101492629786
993,0.033029648083164158
994,0.032922543111995668
995,0.032815785449244426
996,0.032709373968697504
997,0.032603307547794273
998,0.032497585067608338
999,0.032392205412852711
1000,0.032287167471845353
1001,0.03218247013651488
1002,0.032078112302379898
1003,0.031974092868547473
1004,0.031870410737688357
1005,0.031767064816028465
1006,0.031664054013347903
1007,0.031561377242960424
1008,0.031459033421701595
1009,0.031357021469918415
1010,0.031255340311463993
1011,0.031153988873672416
1012,0.031052966087365189
1013,0.030952270886823965
1014,0.030851902209791632
1015,0.030751858997451659
1016,0.030652140194421983
1017,0.030552744748745045
1018,0.030453671611868339
1019,0.030354919738650284
1020,0.030256488087325398
1021,0.030158375619517643
1022,0.030060581300210568
1023,0.029963104097746662
1024,0.029865942983815976
1025,0.02976909693343717
1026,0.029672564924958875
1027,0.029576345940039859
1028,0.029480438963640148
1029,0.029384842984011287
1030,0.029289556992690997
1031,0.029194579984478431
1032,0.029099910957437573
1033,0.029005548912879653
1034,0.028911492855356054
1035,0.028817741792647008
1036,0.028724294735745365
1037,0.028631150698855568
1038,0.028538308699375192
1039,0.028445767757893464
1040,0.028353526898168484
1041,0.028261585147127951
1042,0.02816994153485694
1043,0.028078595094583297
1044,0.027987544862666674
1045,0.027896789878595292
1046,0.027806329184976077
1047,0.027716161827508808
1048,0.027626286854999169
1049,0.027536703319334895
1050,0.027447410275468393
1051,0.027358406781432545
1052,0.027269691898302108
1053,0.027181264690198961
1054,0.027093124224287848
1055,0.027005269570747455
1056,0.026917699802774975
1057,0.026830413996578838
1058,0.026743411231356581
1059,0.026656690589293694
1060,0.026570251155549687
1061,0.026484092018256432
1062,0.026398212268495404
1063,0.026312611000300936
1064,0.02622728731064362
1065,0.026142240299418699
1066,0.026057469069446667
1067,0.025972972726451722
1068,0.02588875037906007
1069,0.025804801138790464
1070,0.025721124120040087
1071,0.025637718440076996
1072,0.025554583219033533
1073,0.025471717579895269
1074,0.0253891206484907
1075,0.025306791553486623
1076,0.025224729426364372
1077,0.025142933401439513
1078,0.025061402615816374
1079,0.024980136209406825
1080,0.024899133324915008
1081,0.024818393107814484
1082,0.024737914706363828
1083,0.024657697271567369
1084,0.024577739957196993
1085,0.024498041919758677
1086,0.024418602318496362
1087,0.024339420315384653
1088,0.024260495075110713
1089,0.024181825765070528
1090,0.024103411555361626
1091,0.024025251618773735
1092,0.023947345130774397
1093,0.023869691269512085
1094,0.023792289215794942
1095,0.023715138153084528
1096,0.02363823726750006
1097,0.023561585747792123
1098,0.023485182785341251
1099,0.023409027574159653
1100,0.023333119310856801
1101,0.023257457194662271
1102,0.023182040427400071
1103,0.023106868213472426
1104,0.02303193975987403
1105,0.022957254276159474
1106,0.022882810974458306
1107,0.022808609069444964
1108,0.022734647778345767
1109,0.022660926320923445
1110,0.022587443919471609
1111,0.02251419979880457
1112,0.022441193186253101
1113,0.022368423311648511
1114,0.022295889407324916
1115,0.022223590708103855
1116,0.022151526451285864
1117,0.022079695876647727
1118,0.022008098226428938
1119,0.021936732745328646
1120,0.021865598680491313
1121,0.02179469528150978
1122,0.021724021800404423
1123,0.021653577491620859
1124,0.021583361612022529
1125,0.021513373420888521
1126,0.021443612179889538
1127,0.02137407715310001
1128,0.021304767606977665
1129,0.021235682810354779
1130,0.021166822034441177
1131,0.021098184552805703
1132,0.021029769641373892
1133,0.020961576578418916
1134,0.020893604644553178
1135,0.020825853122725318
1136,0.020758321298205901
1137,0.020691008458586756
1138,0.020623913893759383
1139,0.020557036895937322
1140,0.020490376759610428
1141,0.020423932781564607
1142,0.020357704260867235
1143,0.020291690498853408
1144,0.020225890799131722
1145,0.020160304467557299
1146,0.02009493081224779
1147,0.020029769143560715
1148,0.019964818774083685
1149,0.019900079018643522
1150,0.019835549194282018
1151,0.019771228620256976
1152,0.019707116618032323
1153,0.019643212511275633
1154,0.019579515625848896
1155,0.019516025289791353
1156,0.019452740833332167
1157,0.019389661588864938
1158,0.019326786890950902
1159,0.019264116076307042
1160,0.019201648483803995
1161,0.019139383454456382
1162,0.019077320331412614
1163,0.019015458459952152
1164,0.018953797187479946
1165,0.018892335863514274
1166,0.018831073839683746
1167,0.018770010469720863
1168,0.018709145109448672
1169,0.018648477116786383
1170,0.018588005851729549
1171,0.018527730676355218
1172,0.018467650954797923
1173,0.018407766053266054
1174,0.018348075340019976
1175,0.018288578185362805
1176,0.018229273961642447
1177,0.018170162043247041
1178,0.018111241806590756
1179,0.018052512630105988
1180,0.017993973894241285
1181,0.017935624981461749
1182,0.017877465276228147
1183,0.017819494164994266
1184,0.017761711036211714
1185,0.017704115280313369
1186,0.017646706289703547
1187,0.017589483458759669
1188,0.017532446183824185
1189,0.017475593863196505
1190,0.017418925897127513
1191,0.017362441687808729
1192,0.017306140639378711
1193,0.017250022157897258
1194,0.017194085651360314
1195,0.017138330529680099
1196,0.017082756204678314
1197,0.01702736209008935
1198,0.016972147601543641
1199,0.016917112156570237
1200,0.016862255174585498
1201,0.016807576076894835
1202,0.016753074286666156
1203,0.016698749228950999
1204,0.016644600330657372
1205,0.016590627020554992
1206,0.016536828729266147
1207,0.016483204889260205
1208,0.016429754934843666
1209,0.016376478302159519
1210,0.016323374429177605
1211,0.016270442755694805
1212,0.016217682723319037
1213,0.01616509377546747
1214,0.016112675357375372
1215,0.016060426916058381
1216,0.01600834790033517
1217,0.015956437760812087
1218,0.015904695949881916
1219,0.015853121921695149
1220,0.015801715132190485
1221,0.015750475039066691
1222,0.015699401101778265
1223,0.015648492781527391
1224,0.015597749541270352
1225,0.015547170845709187
1226,0.015496756161272756
1227,0.015446504956120427
1228,0.015396416700146135
1229,0.015346490864951438
1230,0.01529672692385383
1231,0.015247124351883851
1232,0.015197682625770459
1233,0.015148401223943401
1234,0.015099279626513026
1235,0.015050317315288868
1236,0.015001513773753344
1237,0.014952868487065717
1238,0.014904380942051513
1239,0.014856050627206201
1240,0.014807877032678782
1241,0.014759859650276222
1242,0.014711997973449164
1243,0.014664291497290375
1244,0.014616739718534614
1245,0.014569342135545291
1246,0.014522098248311851
1247,0.014475007558447328
1248,0.014428069569181745
1249,0.014381283785348203
