#,x,Numerical sol,Exact sol
0.0,1.0,1.0
0.034482758620689655,0.99998289811433017,0.99998130588937595
0.068965517241379309,0.9999586704429646,0.99995491454424168
0.10344827586206896,0.99992434790853002,0.99991765665527355
0.13793103448275862,0.99987572431808092,0.99986505796114467
0.17241379310344829,0.9998068408982782,0.99979080193911307
0.20689655172413793,0.99970925605355787,0.99968597126034309
0.24137931034482757,0.99957101085687072,0.99953797691711377
0.27586206896551724,0.9993751634948973,0.99932904642191089
0.31034482758620691,0.99909771306543516,0.99903408952779449
0.34482758620689657,0.99870465829036381,0.99861768516661042
0.37931034482758619,0.99814783069234603,0.99802982776957461
0.41379310344827586,0.99735899159515418,0.99719992215026942
0.44827586206896552,0.99624146954079895,0.9960283058017686
0.48275862068965514,0.99465831329712895,0.99437428052932453
0.51724137931034486,0.99241550861859629,0.99203921614977331
0.55172413793103448,0.98923820199067503,0.98874269719840835
0.58620689655172409,0.98473701760111998,0.98408884812603392
0.62068965517241381,0.97836033971591707,0.97751879301396749
0.65517241379310343,0.96932671271187976,0.96824354074336294
0.68965517241379315,0.95652907445615987,0.95514923586830158
0.72413793103448276,0.9383990869272234,0.93666339686805622
0.75862068965517238,0.91271493792789682,0.91056607846867899
0.7931034482758621,0.87632906017885071,0.87372328071254601
0.82758620689655171,0.82478240003436876,0.82171059014692482
0.86206896551724133,0.75175796482968626,0.74828185659140223
0.89655172413793105,0.64830668162305283,0.64461909942706319
0.93103448275862066,0.50175069708032183,0.49827356542997647
0.96551724137931028,0.29412971897811968,0.29167077088015192
1.0,0.0,0.0
